epoch,acc,loss,val_acc,val_loss
0,0.0173399014799,0.00309891574983,0.0260088272383,0.00309311542813
1,0.0248078817734,0.00309177843443,0.0298707440101,0.0030893183981
2,0.0297536945833,0.00308807219131,0.0371216897856,0.00308564788877
3,0.0362955665035,0.00308418405194,0.0444514501892,0.00308170672659
4,0.0452413793124,0.00307992328605,0.0517023959647,0.00307738589661
5,0.0495566502473,0.00307722936117,0.0518600252207,0.0030769200615
6,0.0501280788177,0.0030767533364,0.0524117276166,0.00307645876968
7,0.0508374384247,0.00307627694575,0.0530422446406,0.00307599520299
8,0.0513300492611,0.00307599410873,0.0529634300126,0.00307594925784
9,0.051408866996,0.00307594667159,0.0528058007566,0.00307590333413
10,0.0514876847299,0.00307589929523,0.0528846153846,0.00307585757395
