epoch,acc,loss,val_acc,val_loss
0,0.00390147783251,0.00311252908506,0.00331021437579,0.00311229233031
1,0.00390147783251,0.00311252908993,0.00331021437579,0.00311229233031
2,0.00390147783354,0.00311252909135,0.00331021437579,0.00311229233031
3,0.00390147783251,0.00311252908877,0.00331021437579,0.00311229233031
4,0.00390147783251,0.00311252908458,0.00331021437579,0.00311229233031
5,0.00390147783354,0.00311252908733,0.00331021437579,0.00311229233031
6,0.00390147783251,0.00311252909341,0.00331021437579,0.00311229233031
7,0.00390147783251,0.0031125290936,0.00331021437579,0.00311229233031
8,0.00390147783251,0.0031125290907,0.00331021437579,0.00311229233031
9,0.00390147783251,0.00311252908946,0.00331021437579,0.00311229233031
10,0.00390147783251,0.003112529085,0.00331021437579,0.00311229233031
