epoch,acc,loss,val_acc,val_loss
0,0.121973038196,0.0685064022676,0.126193596709,0.0663392386593
1,0.137388699343,0.0649138628662,0.14335642514,0.0635131243599
2,0.147561787468,0.062417746191,0.160269612433,0.0613249916485
3,0.195826745444,0.0606145208505,0.241839855204,0.0599056462202
4,0.250104019306,0.0595553363705,0.263558634459,0.0591611978036
5,0.264042606308,0.0590074954498,0.26948761154,0.0587635759595
6,0.266539069651,0.0586833577478,0.271859202393,0.0585033424559
7,0.269389198635,0.0584535775273,0.273294638953,0.0583026388327
8,0.271074311392,0.0582655123567,0.275728640076,0.0581300514248
9,0.272697012566,0.0580980357003,0.275915870932,0.0579753520323
10,0.273737205625,0.0579507107003,0.276539973784,0.0578397815621
11,0.274548556212,0.0578178696215,0.277226486921,0.0577171295314
12,0.27538071066,0.0576988440979,0.277725769203,0.0576093797419
13,0.275131064326,0.0575947123775,0.278037820629,0.0575147662808
14,0.275817591745,0.0575014423466,0.278911564622,0.0574291104341
15,0.276628942332,0.0574171490681,0.2798477189,0.0573525315735
16,0.277773154698,0.0573419784574,0.280222180612,0.0572836986074
17,0.278314055089,0.0572733936272,0.280034949756,0.0572211688241
18,0.278147624199,0.057211234315,0.280534232038,0.0571647149905
19,0.278480485978,0.0571549830793,0.280159770326,0.0571133524002
20,0.278314055089,0.0571029038393,0.279910129186,0.0570657804277
21,0.278251643505,0.0570547239692,0.280159770326,0.0570223754111
22,0.278438878256,0.057010503343,0.281033514319,0.0569825863204
23,0.278813347757,0.056969693813,0.280471821753,0.0569448262255
24,0.278917367063,0.0569310615439,0.280971104034,0.0569097488356
25,0.278542897562,0.056895679281,0.280908693749,0.0568783104251
26,0.278958974786,0.0568631815342,0.281532796601,0.0568494407066
27,0.278730132313,0.0568330651045,0.281720027457,0.0568226201351
28,0.279000582508,0.0568050199243,0.281720027457,0.0567976172577
29,0.279187817259,0.0567786597832,0.281657617172,0.0567737500925
