epoch,acc,loss,val_acc,val_loss
0,0.00328411539068,0.00311253842893,0.00433480453972,0.00311267193058
1,0.00328411539068,0.00311253842556,0.00433480453972,0.00311267193058
2,0.00328411539068,0.00311253842707,0.00433480453972,0.00311267193058
3,0.00328411539068,0.00311253843038,0.00433480453972,0.00311267193058
4,0.00328411539068,0.00311253842581,0.00433480453972,0.00311267193058
5,0.00328411539068,0.00311253843691,0.00433480453972,0.00311267193058
6,0.00328411539068,0.00311253842908,0.00433480453972,0.00311267193058
7,0.00328411539068,0.00311253842969,0.00433480453972,0.00311267193058
8,0.00328411539068,0.00311253842595,0.00433480453972,0.00311267193058
9,0.00328411539068,0.00311253842684,0.00433480453972,0.00311267193058
10,0.00328411539068,0.00311253842576,0.00433480453972,0.00311267193058
