epoch,acc,loss,val_acc,val_loss
0,0.351047729011,0.0534023740888,0.379516944397,0.0520087594164
1,0.404409355443,0.050866805381,0.400174748793,0.0509557500705
2,0.43004478008,0.049633693859,0.417212756657,0.0500047295657
3,0.444883056899,0.0488340889222,0.432378455964,0.0495497934513
4,0.454775241458,0.0482932892428,0.436310303933,0.0493377312452
5,0.46368444867,0.0478470808216,0.440554203327,0.0491463714197
6,0.469098625397,0.0475230673502,0.446670411263,0.049113897077
7,0.474544007734,0.0472335529494,0.449853335837,0.0486100762757
8,0.476603579288,0.0470083569883,0.454409286658,0.0485318828569
9,0.481143998382,0.0467871895209,0.459277288892,0.0484827820786
10,0.485528389323,0.0466514816878,0.453785183793,0.0485715799358
