epoch,acc,loss,val_acc,val_loss
0,0.109063675087,0.0618047446556,0.107782562567,0.0614112404
1,0.110842395968,0.0610024591024,0.109093178557,0.0607642130476
2,0.126367196642,0.0604486982315,0.135305498346,0.060271269263
3,0.160443744049,0.0600170179666,0.191786806466,0.0598806873457
4,0.209608213322,0.0596753163628,0.222305435937,0.0595692208835
5,0.241172707557,0.0593989139938,0.246583036887,0.0593144655033
6,0.259053533258,0.0591741049963,0.26318417275,0.0591067077571
7,0.269491816324,0.0589886447876,0.26749048243,0.0589319617014
8,0.272081883576,0.0588302919427,0.270423765835,0.0587791043586
9,0.273766987562,0.0586892372683,0.271921612684,0.058641883576
10,0.275623722518,0.0585614899885,0.272732946392,0.0585155545147
11,0.275748545032,0.0584405264634,0.273232228674,0.0583940303801
12,0.275857764742,0.0583251397507,0.273107408103,0.0582800124136
13,0.27649748014,0.0582155485021,0.273294638959,0.0581709424082
14,0.276559891405,0.0581104769233,0.273481869814,0.0580670170113
15,0.276793933621,0.0580101252069,0.274105972667,0.0579686477087
16,0.277246415251,0.0579142034625,0.274293203522,0.057873559333
17,0.27760527999,0.0578220377306,0.275291768086,0.0577842483418
18,0.277620882805,0.0577347180053,0.275853460653,0.0576985287703
19,0.277683294064,0.0576504419691,0.276664794356,0.0576165497851
20,0.277886130662,0.0575698588148,0.276789614927,0.0575385339126
21,0.277932939106,0.0574929415945,0.277288897208,0.0574642884155
22,0.278416626357,0.0574196112716,0.277538538349,0.0573937405081
23,0.279056341762,0.0573498277445,0.277975410346,0.0573267240194
24,0.279212369912,0.0572827518061,0.278037820631,0.0572623241676
25,0.279836482503,0.0572181903872,0.279036385201,0.0572008528594
26,0.280273361309,0.057156443109,0.279223616057,0.0571422196157
27,0.280554211981,0.0570960014361,0.279722898338,0.0570828057177
28,0.281271941456,0.0570358982268,0.279473257197,0.0570266005827
29,0.281568394937,0.0569793083878,0.278911564631,0.0569736256692
