epoch,acc,loss,val_acc,val_loss
0,0.00658128078818,0.00311280608487,0.00819672131148,0.00311296086754
1,0.00658128078818,0.00311280608239,0.00819672131148,0.00311296086754
2,0.00658128078818,0.00311280608178,0.00819672131148,0.00311296086754
3,0.00658128078921,0.00311280608541,0.00819672131148,0.00311296086754
4,0.00658128078818,0.00311280608209,0.00819672131148,0.00311296086754
5,0.00658128078818,0.00311280607991,0.00819672131148,0.00311296086754
6,0.00658128078818,0.00311280608307,0.00819672131148,0.00311296086754
7,0.00658128078818,0.00311280608309,0.00819672131148,0.00311296086754
8,0.00658128078818,0.00311280607957,0.00819672131148,0.00311296086754
9,0.00658128078818,0.00311280608448,0.00819672131148,0.00311296086754
10,0.00658128078818,0.0031128060804,0.00819672131148,0.00311296086754
