epoch,acc,loss,val_acc,val_loss
0,0.00874911326966,0.00310989523026,0.0093789407314,0.00310948366959
1,0.00874911326966,0.00310989523551,0.0093789407314,0.00310948366959
2,0.00874911326555,0.00310989524423,0.0093789407314,0.00310948366959
3,0.00874911326555,0.00310989523918,0.0093789407314,0.00310948366959
4,0.00874911326966,0.00310989523903,0.0093789407314,0.00310948366959
5,0.00874911326555,0.00310989523252,0.0093789407314,0.00310948366959
6,0.00874911326555,0.00310989523347,0.0093789407314,0.00310948366959
7,0.00874911326555,0.00310989524186,0.0093789407314,0.00310948366959
8,0.00874911326555,0.00310989523956,0.0093789407314,0.00310948366959
9,0.00874911326555,0.00310989524503,0.0093789407314,0.00310948366959
10,0.00874911326555,0.00310989523914,0.0093789407314,0.00310948366959
