epoch,acc,loss,val_acc,val_loss
0,0.265513098564,0.0612026926729,0.264432378437,0.0612110848832
1,0.266121608339,0.0611195964646,0.265118891575,0.0611354951956
2,0.26619962241,0.0610473958568,0.265493353286,0.0610643421955
3,0.266667706852,0.060978181678,0.265618173856,0.0609958745111
4,0.267151394109,0.0609112420947,0.266803969276,0.0609294059942
5,0.267853520779,0.0608462670477,0.267053610416,0.060865052727
6,0.26874288122,0.0607832570368,0.268738688117,0.0608025275537
7,0.269351390988,0.0607219120261,0.268738688117,0.0607418632906
8,0.269663447286,0.0606622419692,0.269362790969,0.0606827120543
9,0.270147134541,0.0606036971978,0.269674842395,0.0606247326977
10,0.27025635425,0.0605463934738,0.26961243211,0.0605680678238
11,0.270599616168,0.060490265091,0.269986893822,0.060512655949
12,0.270552807727,0.0604355923468,0.269924483536,0.0604585942604
13,0.270849261208,0.060381892425,0.269362790969,0.060405558873
14,0.270911672461,0.0603291207967,0.269799662966,0.0603535326702
15,0.271052097799,0.0602775420999,0.269425201255,0.0603027493064
16,0.27120812595,0.0602268387207,0.269799662994,0.0602526197962
17,0.271364154094,0.0601769081665,0.269550021825,0.0602035797539
18,0.271676210393,0.0601280271802,0.26961243211,0.0601554719755
19,0.272081883576,0.0600799470428,0.269799662966,0.0601082412104
20,0.272315925791,0.0600326998073,0.270049304107,0.0600618987637
21,0.27234713142,0.0599864112905,0.270548586388,0.0600164555146
22,0.272362734235,0.0599409309837,0.270486176103,0.05997192599
23,0.27250315957,0.0598963779953,0.270548586388,0.0599283220208
24,0.272846421493,0.059852459125,0.270486176103,0.059885272521
25,0.272815215863,0.0598093764785,0.2709230481,0.0598431369278
26,0.272893229943,0.0597670465162,0.271172689241,0.0598016063618
27,0.273064860905,0.059725294626,0.271547150952,0.059760670561
28,0.273174080599,0.0596841509412,0.271484740667,0.0597204229315
29,0.27318968342,0.0596437931032,0.271859202378,0.0596809279203
