epoch,acc,loss,val_acc,val_loss
0,0.339517248916,0.0476129148248,0.382762279218,0.0449931741703
1,0.410151191276,0.043920851543,0.420957373784,0.043480731186
2,0.438189449375,0.0427161524288,0.43568620108,0.0427938591179
3,0.449283050667,0.0420978155199,0.44336266616,0.0424809024877
4,0.458988001431,0.0416952207102,0.443799538143,0.0424760900417
5,0.465135510451,0.0414386670056,0.447169693573,0.0421981862096
6,0.470128411164,0.0412413264709,0.450477438661,0.042294514867
7,0.472780889684,0.0410552688192,0.456219184929,0.0421918665519
8,0.475761027295,0.0408897586237,0.453972414648,0.0420026361465
9,0.478881590237,0.0407578868524,0.457717031761,0.0418290371678
10,0.482938322084,0.0406549170121,0.463458778014,0.0416976250785
11,0.483593640291,0.0405393101585,0.463084316275,0.0418775514908
12,0.486542572278,0.0404571165991,0.459339699175,0.0417862835111
13,0.486402146942,0.0404037019414,0.463021906018,0.0417641795312
14,0.488726966337,0.0403188153984,0.465019035131,0.0416370674241
15,0.505578006283,0.0393816091557,0.473569244204,0.0413049744617
16,0.506467366706,0.0392289564219,0.475067091049,0.0413006061046
17,0.508043250998,0.0391722882713,0.476190476183,0.0412553470236
18,0.509197859292,0.0391336410991,0.474942270494,0.04127019022
19,0.508838994566,0.0391061415677,0.477313861332,0.0412297887652
20,0.511429061804,0.0389633750414,0.477313861332,0.0412135201035
21,0.511382253354,0.0389521851852,0.477313861332,0.0412175851246
22,0.511616295575,0.038947705171,0.477313861317,0.0412177881472
23,0.51160069276,0.0389297300202,0.477438681887,0.0412183347637
24,0.511819132176,0.0389292863273,0.477438681887,0.0412186687758
25,0.511897146249,0.0389288546139,0.477189040746,0.0412189999479
26,0.511772323723,0.0389268694891,0.477189040746,0.0412190284461
