epoch,acc,loss,val_acc,val_loss
0,0.0173793103459,0.00311024404713,0.016314627995,0.00311039224347
1,0.0173793103459,0.00311024404502,0.016314627995,0.00311039224347
2,0.0173793103448,0.00311024404432,0.016314627995,0.00311039224347
3,0.0173793103459,0.00311024404118,0.016314627995,0.00311039224347
4,0.0173793103459,0.00311024404693,0.016314627995,0.00311039224347
5,0.0173793103459,0.00311024404748,0.016314627995,0.00311039224347
6,0.0173793103448,0.00311024404257,0.016314627995,0.00311039224347
7,0.0173793103448,0.003110244037,0.016314627995,0.00311039224347
8,0.0173793103459,0.00311024403763,0.016314627995,0.00311039224347
9,0.0173793103459,0.00311024404282,0.016314627995,0.00311039224347
10,0.0173793103448,0.00311024403891,0.016314627995,0.00311039224347
