epoch,acc,loss,val_acc,val_loss
0,0.256416657563,0.0616557149469,0.255507707668,0.0611642175574
1,0.25491878735,0.0609109846405,0.260999812774,0.0606064728794
2,0.259084738888,0.0604557049461,0.25856581165,0.0602219541616
3,0.255090418312,0.0601338704851,0.257504836802,0.0599425016075
4,0.254169852242,0.0598935518424,0.257941708798,0.0597249174997
5,0.255246446457,0.0597013804345,0.260188479051,0.0595451790879
6,0.256869139193,0.0595379125637,0.260687761333,0.059387595102
7,0.258273392524,0.0593915436167,0.262934531601,0.0592434451752
8,0.260426580953,0.0592553442738,0.26568058415,0.0591077590792
9,0.261456366733,0.0591259737018,0.266117456147,0.0589778308189
10,0.263125867904,0.0590021964646,0.26724084128,0.0588538732426
11,0.264233667758,0.0588836588468,0.26861386757,0.058735592592
12,0.265013808492,0.0587700629702,0.269050739567,0.0586218047537
13,0.266012388636,0.0586603147909,0.269237970422,0.0585115871473
14,0.266636501222,0.0585551156368,0.270798227553,0.0584071628891
15,0.267993946108,0.0584551191318,0.272296074383,0.0583072930729
16,0.268618058695,0.0583587921151,0.272670536109,0.0582111223959
17,0.269242171285,0.0582659943394,0.272982587529,0.0581189993594
18,0.269803872619,0.0581779221083,0.273232228669,0.0580324025387
19,0.270287559873,0.0580943038003,0.274105972662,0.0579495328954
20,0.271067700614,0.0580143199003,0.274730075515,0.0578707637992
21,0.272035075125,0.057938088834,0.27491730637,0.0577960835686
22,0.272596776456,0.0578659941355,0.274979716662,0.0577257386777
23,0.272971244013,0.0577987881346,0.27579105037,0.0576602962717
24,0.273298903124,0.0577354719322,0.276664794363,0.0575990513958
25,0.273548548159,0.0576766967903,0.276103101796,0.0575416489633
26,0.274188263567,0.0576207967604,0.277164076644,0.0574868196468
27,0.274718759265,0.0575676670188,0.276976845782,0.0574348527125
28,0.275030815554,0.057516721789,0.277226486923,0.0573849856894
29,0.275654928153,0.057468064742,0.277476128064,0.0573376351384
