epoch,acc,loss,val_acc,val_loss
0,0.337738528035,0.0540329758432,0.368345503348,0.0524536771048
1,0.406562543894,0.0508894063796,0.409161829877,0.0505980931235
2,0.458114243805,0.0479284844916,0.443924358742,0.0486159669117
3,0.504002121981,0.0451073229754,0.46171129,0.0477282871208
4,0.538640370715,0.0426635452197,0.473818885332,0.0471367145796
5,0.569362312963,0.0405145639339,0.483055607559,0.0473322712275
6,0.597119720397,0.0385850219128,0.48923422578,0.0477205708361
7,0.618152314689,0.0369034890508,0.50290207827,0.04719107143
8,0.638435973842,0.0353365702127,0.503963053104,0.0470765854842
9,0.698335179675,0.0305074660817,0.524308806084,0.0462316443026
10,0.712190479162,0.0293983473064,0.527304499789,0.0461205968302
11,0.719320965492,0.0288015642042,0.53042501405,0.046051197291
12,0.725967764584,0.0283082247079,0.531111527159,0.0461716421715
13,0.731787614475,0.0278769185329,0.533295887155,0.0462264892567
14,0.736172005438,0.0274886214385,0.536166760275,0.0462421581155
15,0.746126601251,0.026705891164,0.535105785441,0.0462010548608
16,0.746766316633,0.0266233190636,0.535417836867,0.046216211666
17,0.747484046112,0.0265729018838,0.535043375156,0.0462290460608
18,0.748607448783,0.0264790774327,0.535105785441,0.0462287341246
19,0.748482626256,0.0264722794334,0.535105785441,0.0462296894503
20,0.748513831885,0.0264670226197,0.535043375156,0.0462312247672
21,0.748591845975,0.0264564483549,0.535043375156,0.0462313345953
