epoch,acc,loss,val_acc,val_loss
0,0.252769542833,0.063127552706,0.264682019591,0.0628842929247
1,0.252769542833,0.0631275530361,0.264682019591,0.0628842929247
2,0.252769542844,0.0631275526281,0.264682019591,0.0628842929247
3,0.252769542832,0.0631275531314,0.264682019591,0.0628842929247
4,0.25276954283,0.0631275526199,0.264682019591,0.0628842929247
5,0.252769542832,0.0631275527025,0.264682019591,0.0628842929247
6,0.252769542833,0.0631275527426,0.264682019591,0.0628842929247
7,0.252769542832,0.0631275525583,0.264682019591,0.0628842929247
8,0.252769542832,0.0631275526432,0.264682019591,0.0628842929247
9,0.252769542858,0.0631275528338,0.264682019591,0.0628842929247
10,0.252769542833,0.0631275528751,0.264682019591,0.0628842929247
11,0.252769542833,0.0631275529576,0.264682019591,0.0628842929247
