epoch,acc,loss,val_acc,val_loss
0,0.00926108374487,0.00310434131063,0.00772383354351,0.00310466441174
1,0.00926108374384,0.00310434131102,0.00772383354351,0.00310466441174
2,0.00926108374384,0.00310434131406,0.00772383354351,0.00310466441174
3,0.00926108374384,0.00310434130719,0.00772383354351,0.00310466441174
4,0.00926108374487,0.00310434131311,0.00772383354351,0.00310466441174
5,0.00926108374384,0.00310434131184,0.00772383354351,0.00310466441174
6,0.00926108374384,0.00310434131287,0.00772383354351,0.00310466441174
7,0.00926108374384,0.00310434130843,0.00772383354351,0.00310466441174
8,0.00926108374384,0.00310434130982,0.00772383354351,0.00310466441174
9,0.00926108374487,0.00310434130997,0.00772383354351,0.00310466441174
10,0.00926108374487,0.00310434130794,0.00772383354351,0.00310466441174
