epoch,acc,loss,val_acc,val_loss
0,0.279294741771,0.0568883045991,0.289084441112,0.0568982732161
1,0.322671243578,0.0548250356375,0.31660737689,0.0550494547774
2,0.370104540492,0.0530409518857,0.322349123145,0.0546698839717
3,0.407707910788,0.0509867508102,0.341571490991,0.0541654785091
4,0.446091433935,0.0485327090893,0.328964613363,0.055559313062
5,0.486347324113,0.0461842329383,0.348686263506,0.0563150656057
6,0.523950694341,0.0436307509972,0.346439493208,0.0566398392758
7,0.558745514122,0.0414331841084,0.355426574307,0.0564820530807
8,0.643782181345,0.0359012166241,0.362728577677,0.0576611265156
9,0.652519893936,0.0347055722209,0.365724271339,0.0574542640673
10,0.664222187553,0.0340159154137,0.36447606565,0.0576871318671
11,0.678264939938,0.03320580933,0.364912937647,0.0576896189475
12,0.680605398695,0.0331267981025,0.364912937647,0.0577348285818
13,0.680917459841,0.0330599119102,0.36591150221,0.0577756710607
14,0.68325791858,0.0329720593215,0.36591150221,0.0577771051082
