epoch,acc,loss,val_acc,val_loss
0,0.238009049774,0.0600135002134,0.271422330396,0.0579913130012
1,0.275955687315,0.057550045154,0.276290332643,0.0573557038745
2,0.28041816196,0.0570881717629,0.275978281217,0.0570588979005
3,0.282040880017,0.0568467168546,0.27697684578,0.0568808900639
4,0.282477765645,0.0566898128745,0.275728640076,0.0567546473263
5,0.283476361371,0.0565797751459,0.27872433376,0.0566621022544
6,0.283850834766,0.0564916291977,0.276040691502,0.0566060037139
7,0.284069277581,0.0564235226707,0.276415153207,0.05653218222
8,0.283445155255,0.0563644771518,0.277600948633,0.0564822352498
9,0.284256514277,0.0563098978891,0.27697684578,0.0564367302055
10,0.285255110002,0.0562621214769,0.277288897207,0.056398999902
11,0.285161491655,0.0562164063736,0.278537102904,0.0563491553776
12,0.285785613983,0.0561724068362,0.27859951319,0.0563119566351
13,0.286191293494,0.0561295372512,0.280409411461,0.0562767804621
14,0.286503354662,0.0560930946103,0.279598077753,0.0562383451932
15,0.286909034171,0.0560534621833,0.279972539464,0.056213643779
16,0.287814011549,0.0560187138194,0.28015977032,0.0561733733674
17,0.288188484946,0.0559833378365,0.281220745169,0.0561443335086
18,0.288906225625,0.0559502955817,0.281345565739,0.0561125017477
19,0.289374317371,0.0559159688073,0.282406540588,0.0560888541534
20,0.290622562022,0.0558851709365,0.282344130302,0.0560565949122
21,0.290997035424,0.0558565989003,0.282593771443,0.0560290630362
22,0.29162115775,0.0558228465927,0.283342694866,0.0560025969809
23,0.292432516778,0.0557952267762,0.283342694866,0.0559790830729
24,0.293774379779,0.0557690340042,0.28546464457,0.0559604257049
25,0.294211265408,0.0557419337276,0.284341259436,0.055942046034
26,0.294304883758,0.0557159504734,0.285027772567,0.0559109996653
27,0.295053830555,0.0556930636095,0.285090182852,0.0559084933184
28,0.295209861135,0.055690418153,0.285090182852,0.055906430618
29,0.294991418327,0.0556878359459,0.284902951996,0.0559039962572
