epoch,acc,loss,val_acc,val_loss
0,0.0110738916277,0.00310881314292,0.0129255989912,0.00310854573997
1,0.0110738916256,0.00310881314721,0.0129255989912,0.00310854573997
2,0.0110738916256,0.00310881314616,0.0129255989912,0.00310854573997
3,0.0110738916256,0.00310881314602,0.0129255989912,0.00310854573997
4,0.0110738916266,0.0031088131426,0.0129255989912,0.00310854573997
5,0.0110738916256,0.00310881313813,0.0129255989912,0.00310854573997
6,0.0110738916256,0.00310881314607,0.0129255989912,0.00310854573997
7,0.0110738916256,0.00310881314825,0.0129255989912,0.00310854573997
8,0.0110738916256,0.00310881314498,0.0129255989912,0.00310854573997
9,0.0110738916256,0.00310881314815,0.0129255989912,0.00310854573997
10,0.0110738916256,0.00310881314505,0.0129255989912,0.00310854573997
