epoch,acc,loss,val_acc,val_loss
0,0.00581280788177,0.00312660091895,0.00543820933165,0.00312711197758
1,0.00581280788177,0.00312655638566,0.00543820933165,0.00312707649278
2,0.00581280788177,0.0031265240246,0.00543820933165,0.00312704577265
3,0.00581280788177,0.00312649435185,0.00543820933165,0.00312701579357
4,0.0058128078828,0.00312646481317,0.00543820933165,0.00312698623406
5,0.00583251231527,0.00312645000296,0.00543820933165,0.00312698594222
6,0.00583251231527,0.00312644971601,0.00543820933165,0.00312698566534
7,0.00583251231527,0.00312644943208,0.00543820933165,0.00312698537409
8,0.0058325123163,0.00312644928253,0.00543820933165,0.00312698536939
9,0.00583251231527,0.00312644928081,0.00543820933165,0.00312698536528
10,0.00583251231527,0.00312644927889,0.00543820933165,0.00312698535588
