epoch,acc,loss,val_acc,val_loss
0,0.152704747937,0.0628634196062,0.152281095927,0.0627391757028
1,0.152579925419,0.0627025233536,0.152156275357,0.0625891205432
2,0.152845173269,0.0625559103448,0.152405916497,0.0624442321397
3,0.153063612676,0.0624135042685,0.152530737068,0.0623037299436
4,0.153048009858,0.0622756242456,0.152655557638,0.0621679725276
5,0.153297654901,0.0621423572432,0.152655557638,0.0620367456185
6,0.153796944969,0.0620135575711,0.152593147353,0.061910111914
7,0.153609711192,0.0618893167475,0.152468326783,0.061787894325
8,0.153703328081,0.0617689343375,0.152593147353,0.0616695284237
9,0.153750136522,0.0616527735375,0.152530737068,0.0615556243225
10,0.153531697119,0.0615407691395,0.152593147352,0.0614457408017
11,0.153422477415,0.0614324664301,0.152156275355,0.0613396059268
12,0.153453683042,0.0613278101047,0.152156275355,0.0612370596161
13,0.153406874601,0.0612267667412,0.151656993074,0.0611381751654
14,0.154077795632,0.0611291441431,0.152343506211,0.0610428943587
15,0.154233823782,0.0610349651905,0.152717967922,0.0609507737076
16,0.154436660374,0.0609437822554,0.152717967922,0.0608618621841
17,0.154389851927,0.0608560335147,0.152281095926,0.0607763871721
18,0.154561482892,0.0607712671665,0.152717967922,0.0606938738462
19,0.154670702595,0.060689221832,0.154028583913,0.0606140626149
20,0.155388432073,0.0606097706683,0.154153404479,0.0605367108878
21,0.156246586882,0.0605331360836,0.155526430754,0.0604624145299
22,0.157338783917,0.0604588472607,0.156649815888,0.0603903805735
23,0.157697648656,0.0603870420896,0.156961867314,0.0603207603389
24,0.15813452747,0.0603171741452,0.158646945015,0.0602530942826
25,0.159429561094,0.0602495167956,0.159645509578,0.0601878761527
26,0.159757220203,0.0601841393375,0.160581663856,0.0601247035128
27,0.160974239751,0.0601210030295,0.16158022842,0.0600638501427
28,0.164047994256,0.0600601365477,0.173500592896,0.0600055433914
29,0.175562871542,0.0600018080089,0.180240903699,0.0599495044137
