epoch,acc,loss,val_acc,val_loss
0,0.10430481659,0.0615217359355,0.107844972853,0.0612924343615
1,0.107675024575,0.0613009057761,0.114522873371,0.0610993959394
2,0.111778564853,0.0611179833496,0.115958309931,0.0609256822709
3,0.115850899503,0.060951103332,0.123822005869,0.0607654147772
4,0.126679252935,0.0607953929294,0.132996317795,0.0606154457617
5,0.134293426532,0.060650911323,0.139861449169,0.0604770815107
6,0.165514658842,0.0605173548439,0.193035012172,0.0603488911654
7,0.199201135886,0.0603930806026,0.211133994885,0.0602293224987
8,0.216457848993,0.0602768770574,0.224614616487,0.0601167989611
9,0.228503221979,0.0601674696709,0.235224364973,0.0600117029079
10,0.236320232167,0.0600651946889,0.240716470072,0.0599126286155
11,0.242982634071,0.0599685650688,0.247956063157,0.0598192429537
12,0.249473405,0.0598771963904,0.251451039129,0.0597306328148
13,0.253389711505,0.0597910857293,0.253198527115,0.0596474139682
14,0.255792544973,0.059709738618,0.256256631091,0.0595683010069
15,0.258054953114,0.0596322525185,0.258378580788,0.0594929283231
16,0.259225164217,0.059558585701,0.259876427633,0.059421386928
17,0.260925871025,0.0594883084627,0.260812581918,0.059352927856
18,0.26198686243,0.0594210377312,0.262684890475,0.0592875299558
19,0.263703172053,0.0593567886314,0.263059352186,0.0592248895431
20,0.26443650435,0.0592951193796,0.263308993327,0.05916471143
21,0.264857780344,0.0592358458888,0.263308993327,0.0591067402366
22,0.265060616936,0.0591786387919,0.263621044753,0.0590509043875
23,0.265528701376,0.0591241141224,0.264557199031,0.0589979071276
24,0.265996785818,0.059071414079,0.265306122454,0.0589462308864
25,0.26623082804,0.0590205542024,0.265805404735,0.0588964899724
26,0.266542884337,0.0589712024802,0.266242276732,0.0588482476821
27,0.26679252937,0.0589235336953,0.26574299445,0.0588016638715
28,0.266745720932,0.0588773593482,0.265992635591,0.0587564676366
29,0.266823734999,0.0588326081938,0.266491917873,0.0587127702948
