epoch,acc,loss,val_acc,val_loss
0,0.229189745834,0.0648833025777,0.218935280544,0.0631804021059
1,0.210762821613,0.0619772765416,0.20907445545,0.0612675919606
2,0.205457864599,0.0605503291568,0.203956812062,0.0601646819075
3,0.202727372015,0.0597713762788,0.203582350351,0.0595911777431
4,0.204256447861,0.059379142972,0.209012045165,0.0592881085994
5,0.207111762963,0.0591548124155,0.213068713704,0.0590898161737
6,0.210403956875,0.0589913461113,0.21487861199,0.0589309141081
7,0.21433586619,0.0588496405356,0.219621793666,0.0587883778333
8,0.221325927195,0.0587196943519,0.228484054167,0.0586605271136
9,0.230313148492,0.0586044557658,0.236847032385,0.058548804081
10,0.258242186891,0.0585030006739,0.272857766954,0.0584495029604
11,0.273376917191,0.0584114368362,0.274667665226,0.0583586195972
12,0.274453511411,0.0583276954455,0.27591587093,0.0582750510274
13,0.275592516885,0.0582490721869,0.276602384082,0.0581960714317
14,0.276185423851,0.0581758076803,0.277288897192,0.0581241672896
15,0.276575494217,0.0581089392765,0.27834987204,0.058058875445
16,0.276778330808,0.0580490421163,0.278599513181,0.0579993730452
17,0.277121592736,0.0579933041343,0.278537102896,0.0579434149067
18,0.276871947697,0.057940644242,0.279535667459,0.0578906457402
19,0.276809536441,0.0578910345891,0.279286026319,0.0578401793144
20,0.276965564589,0.0578438774465,0.279098795463,0.0577923277017
21,0.276934358959,0.0577997064399,0.279535667459,0.0577474370423
22,0.277433649031,0.0577580684786,0.2797853086,0.0577045806761
23,0.277605279987,0.0577187557347,0.279598077745,0.0576638103328
24,0.277496060284,0.0576812235087,0.278973974892,0.0576255101661
25,0.277152798362,0.05764521789,0.27966048803,0.0575881685311
26,0.277464854664,0.0576104244814,0.280097360026,0.0575521998428
27,0.277839322214,0.0575768979142,0.279598077773,0.0575175900562
28,0.277589677179,0.0575448466552,0.279535667487,0.0574846708883
29,0.277839322215,0.057514600866,0.279535667487,0.0574539715391
